Figure Type: line chart
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Tree,Graph","closed-ended finite answer set binary non-visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Tree,Graph","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.84","0.86","0.82"
"Tree,Graph","closed-ended finite answer set non-binary non-visual","1.0","1.0","1.0","1.0","1.0","1.0","0.98","0.98","0.98"
"Tree,Graph","unanswerable","0.4","0.25","1.0","0.4","0.25","1.0","0.91","0.85","0.98"


Figure Type: Illustrative diagram
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Illustrative diagram","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.89","0.88","0.91"
"Illustrative diagram","closed-ended infinite answer set non-visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Illustrative diagram","closed-ended finite answer set binary visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Illustrative diagram","closed-ended finite answer set binary non-visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Illustrative diagram","closed-ended finite answer set non-binary visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Illustrative diagram","closed-ended finite answer set non-binary non-visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Illustrative diagram","unanswerable","0.42","0.26","1.0","0.42","0.26","1.0","0.91","0.84","0.98"


Figure Type: Line Chart,Scatter Plot
